record_id,segment,value,tail_pattern
R-08069,standard,69,body
R-08070,priority,70,body
R-08071,standard,71,body
R-08072,standard,72,body
R-08073,standard,73,body
R-08074,standard,74,body
R-08075,priority,75,body
R-08076,standard,76,body
R-08077,standard,77,body
R-08078,standard,78,body
R-08079,standard,79,body
R-08080,priority,80,body
R-08081,standard,81,body
R-08082,standard,82,body
R-08083,standard,83,body
R-08084,standard,84,body
R-08085,priority,85,body
R-08086,standard,86,body
R-08087,standard,87,body
R-08088,standard,88,body
R-08089,standard,89,body
R-08090,priority,90,body
R-08091,standard,91,body
R-08092,standard,92,body
R-08093,standard,93,body
R-08094,standard,94,body
R-08095,priority,95,body
R-08096,standard,96,body
R-08097,standard,97,body
R-08098,standard,98,body
R-08099,standard,99,body
R-08100,priority,100,body
R-08101,standard,101,body
R-08102,standard,102,body
R-08103,standard,103,body
R-08104,standard,104,body
R-08105,priority,105,body
R-08106,standard,106,body
R-08107,standard,107,body
R-08108,standard,108,body
R-08109,standard,109,body
R-08110,priority,110,body
R-08111,standard,111,body
R-08112,standard,112,body
R-08113,standard,113,body
R-08114,standard,114,body
R-08115,priority,115,body
R-08116,standard,116,body
R-08117,standard,117,body
R-08118,standard,118,body
R-08119,standard,119,body
R-08120,priority,120,body
R-08121,standard,121,body
R-08122,standard,122,body
R-08123,standard,123,body
R-08124,standard,124,body
R-08125,priority,125,body
R-08126,standard,126,body
R-08127,standard,127,body
R-08128,standard,128,body
R-08129,standard,129,body
R-08130,priority,130,body
R-08131,standard,131,body
R-08132,standard,132,body
R-08133,standard,133,body
R-08134,standard,134,body
R-08135,priority,135,body
R-08136,standard,136,body
R-08137,standard,137,body
R-08138,standard,138,body
R-08139,standard,139,body
R-08140,priority,140,body
R-08141,standard,141,body
R-08142,standard,142,body
R-08143,standard,143,body
R-08144,standard,144,body
R-08145,priority,145,body
R-08146,standard,146,body
R-08147,standard,147,body
R-08148,standard,148,body
R-08149,standard,149,body
R-08150,priority,150,body
R-08151,standard,151,body
R-08152,standard,152,body
R-08153,standard,153,body
R-08154,standard,154,body
R-08155,priority,155,body
R-08156,standard,156,body
R-08157,standard,157,body
R-08158,standard,158,body
R-08159,standard,159,body
R-08160,priority,160,body
R-08161,standard,161,body
R-08162,standard,162,body
R-08163,standard,163,body
R-08164,standard,164,body
R-08165,priority,165,body
R-08166,standard,166,body
R-08167,standard,167,body
R-08168,standard,168,body
R-08169,standard,169,body
R-08170,priority,170,body
R-08171,standard,171,body
R-08172,standard,172,body
R-08173,standard,173,body
R-08174,standard,174,body
R-08175,priority,175,body
R-08176,standard,176,body
R-08177,standard,177,body
R-08178,standard,178,body
R-08179,standard,179,body
R-08180,priority,180,body
R-08181,standard,181,body
R-08182,standard,182,body
R-08183,standard,183,body
R-08184,standard,184,body
R-08185,priority,185,body
R-08186,standard,186,body
R-08187,standard,187,body
R-08188,standard,188,body
R-08189,standard,189,body
R-08190,priority,190,body
R-08191,standard,191,body
R-08192,standard,192,body
R-08193,standard,193,body
R-08194,standard,194,body
R-08195,priority,195,body
R-08196,standard,196,body
R-08197,standard,197,body
R-08198,standard,198,body
R-08199,standard,199,body
R-08200,priority,200,body
R-08201,standard,201,body
R-08202,standard,202,body
R-08203,standard,203,body
R-08204,standard,204,body
R-08205,priority,205,body
R-08206,standard,206,body
R-08207,standard,207,body
R-08208,standard,208,body
R-08209,standard,209,body
R-08210,priority,210,body
R-08211,standard,211,body
R-08212,standard,212,body
R-08213,standard,213,body
R-08214,standard,214,body
R-08215,priority,215,body
R-08216,standard,216,body
R-08217,standard,217,body
R-08218,standard,218,body
R-08219,standard,219,body
R-08220,priority,220,body
R-08221,standard,221,body
R-08222,standard,222,body
R-08223,standard,223,body
R-08224,standard,224,body
R-08225,priority,225,body
R-08226,standard,226,body
R-08227,standard,227,body
R-08228,standard,228,body
R-08229,standard,229,body
R-08230,priority,230,body
R-08231,standard,231,body
R-08232,standard,232,body
R-08233,standard,233,body
R-08234,standard,234,body
R-08235,priority,235,body
R-08236,standard,236,body
R-08237,standard,237,body
R-08238,standard,238,body
R-08239,standard,239,body
R-08240,priority,240,body
R-08241,standard,241,body
R-08242,standard,242,body
R-08243,standard,243,body
R-08244,standard,244,body
R-08245,priority,245,body
R-08246,standard,246,body
R-08247,standard,247,body
R-08248,standard,248,body
R-08249,standard,249,body
R-08250,priority,250,body
R-08251,standard,251,body
R-08252,standard,252,body
R-08253,standard,253,body
R-08254,standard,254,body
R-08255,priority,255,body
R-08256,standard,256,body
R-08257,standard,257,body
R-08258,standard,258,body
R-08259,standard,259,body
R-08260,priority,260,body
R-08261,standard,261,body
R-08262,standard,262,body
R-08263,standard,263,body
R-08264,standard,264,body
R-08265,priority,265,body
R-08266,standard,266,body
R-08267,standard,267,body
R-08268,standard,268,body
R-08269,standard,269,body
R-08270,priority,270,body
R-08271,standard,271,body
R-08272,standard,272,body
R-08273,standard,273,body
R-08274,standard,274,body
R-08275,priority,275,body
R-08276,standard,276,body
R-08277,standard,277,body
R-08278,standard,278,body
R-08279,standard,279,body
R-08280,priority,280,body
R-08281,standard,281,body
R-08282,standard,282,body
R-08283,standard,283,body
R-08284,standard,284,body
R-08285,priority,285,body
R-08286,standard,286,body
R-08287,standard,287,body
R-08288,standard,288,body
R-08289,standard,289,body
R-08290,priority,290,body
R-08291,standard,291,body
R-08292,standard,292,body
R-08293,standard,293,body
R-08294,standard,294,body
R-08295,priority,295,body
R-08296,standard,296,body
R-08297,standard,297,body
R-08298,standard,298,body
R-08299,standard,299,body
R-08300,priority,300,body
R-08301,standard,301,body
R-08302,standard,302,body
R-08303,standard,303,body
R-08304,standard,304,body
R-08305,priority,305,body
R-08306,standard,306,body
R-08307,standard,307,body
R-08308,standard,308,body
R-08309,standard,309,body
R-08310,priority,310,body
R-08311,standard,311,body
R-08312,standard,312,body
R-08313,standard,313,body
R-08314,standard,314,body
R-08315,priority,315,body
R-08316,standard,316,body
R-08317,standard,317,body
R-08318,standard,318,body
R-08319,standard,319,body
R-08320,priority,320,body
R-08321,standard,321,body
R-08322,standard,322,body
R-08323,standard,323,body
R-08324,standard,324,body
R-08325,priority,325,body
R-08326,standard,326,body
R-08327,standard,327,body
R-08328,standard,328,body
R-08329,standard,329,body
R-08330,priority,330,body
R-08331,standard,331,body
R-08332,standard,332,body
R-08333,standard,333,body
R-08334,standard,334,body
R-08335,priority,335,body
R-08336,standard,336,body
R-08337,standard,337,body
R-08338,standard,338,body
R-08339,standard,339,body
R-08340,priority,340,body
R-08341,standard,341,body
R-08342,standard,342,body
R-08343,standard,343,body
R-08344,standard,344,body
R-08345,priority,345,body
R-08346,standard,346,body
R-08347,standard,347,body
R-08348,standard,348,body
R-08349,standard,349,body
R-08350,priority,350,body
R-08351,standard,351,body
R-08352,standard,352,body
R-08353,standard,353,body
R-08354,standard,354,body
R-08355,priority,355,body
R-08356,standard,356,body
R-08357,standard,357,body
R-08358,standard,358,body
R-08359,standard,359,body
R-08360,priority,360,body
R-08361,standard,361,body
R-08362,standard,362,body
R-08363,standard,363,body
R-08364,standard,364,body
R-08365,priority,365,body
R-08366,standard,366,body
R-08367,standard,367,body
R-08368,standard,368,body
R-08369,standard,369,body
R-08370,priority,370,body
R-08371,standard,371,body
R-08372,standard,372,body
R-08373,standard,373,body
R-08374,standard,374,body
R-08375,priority,375,body
R-08376,standard,376,body
R-08377,standard,377,body
R-08378,standard,378,body
R-08379,standard,379,body
R-08380,priority,380,body
R-08381,standard,381,body
R-08382,standard,382,body
R-08383,standard,383,body
R-08384,standard,384,body
R-08385,priority,385,body
R-08386,standard,386,body
R-08387,standard,387,body
R-08388,standard,388,body
R-08389,standard,389,body
R-08390,priority,390,body
R-08391,standard,391,body
R-08392,standard,392,body
R-08393,standard,393,body
R-08394,standard,394,body
R-08395,priority,395,body
R-08396,standard,396,body
R-08397,standard,397,body
R-08398,standard,398,body
R-08399,standard,399,body
R-08400,priority,400,body
R-08401,standard,401,body
R-08402,standard,402,body
R-08403,standard,403,body
R-08404,standard,404,body
R-08405,priority,405,body
R-08406,standard,406,body
R-08407,standard,407,body
R-08408,standard,408,body
R-08409,standard,409,body
R-08410,priority,410,body
R-08411,standard,411,body
R-08412,standard,412,body
R-08413,standard,413,body
R-08414,standard,414,body
R-08415,priority,415,body
R-08416,standard,416,body
R-08417,standard,417,body
R-08418,standard,418,body
R-08419,standard,419,body
R-08420,priority,420,body
R-08421,standard,421,body
R-08422,standard,422,body
R-08423,standard,423,body
R-08424,standard,424,body
R-08425,priority,425,body
R-08426,standard,426,body
R-08427,standard,427,body
R-08428,standard,428,body
R-08429,standard,429,body
R-08430,priority,430,body
R-08431,standard,431,body
R-08432,standard,432,body
R-08433,standard,433,body
R-08434,standard,434,body
R-08435,priority,435,body
R-08436,standard,436,body
R-08437,standard,437,body
R-08438,standard,438,body
R-08439,standard,439,body
R-08440,priority,440,body
R-08441,standard,441,body
R-08442,standard,442,body
R-08443,standard,443,body
R-08444,standard,444,body
R-08445,priority,445,body
R-08446,standard,446,body
R-08447,standard,447,body
R-08448,standard,448,body
R-08449,standard,449,body
R-08450,priority,450,body
R-08451,standard,451,body
R-08452,standard,452,body
R-08453,standard,453,body
R-08454,standard,454,body
R-08455,priority,455,body
R-08456,standard,456,body
R-08457,standard,457,body
R-08458,standard,458,body
R-08459,standard,459,body
R-08460,priority,460,body
R-08461,standard,461,body
R-08462,standard,462,body
R-08463,standard,463,body
R-08464,standard,464,body
R-08465,priority,465,body
R-08466,standard,466,body
R-08467,standard,467,body
R-08468,standard,468,body
R-08469,standard,469,body
R-08470,priority,470,body
R-08471,standard,471,body
R-08472,standard,472,body
R-08473,standard,473,body
R-08474,standard,474,body
R-08475,priority,475,body
R-08476,standard,476,body
R-08477,standard,477,body
R-08478,standard,478,body
R-08479,standard,479,body
R-08480,priority,480,body
R-08481,standard,481,body
R-08482,standard,482,body
R-08483,standard,483,body
R-08484,standard,484,body
R-08485,priority,485,body
R-08486,standard,486,body
R-08487,standard,487,body
R-08488,standard,488,body
R-08489,standard,489,body
R-08490,priority,490,body
R-08491,standard,491,body
R-08492,standard,492,body
R-08493,standard,493,body
R-08494,standard,494,body
R-08495,priority,495,body
R-08496,standard,496,body
R-08497,standard,497,body
R-08498,standard,498,body
R-08499,standard,499,body
R-08500,priority,500,body
R-08501,standard,501,body
R-08502,standard,502,body
R-08503,standard,503,body
R-08504,standard,504,body
R-08505,priority,505,body
R-08506,standard,506,body
R-08507,standard,507,body
R-08508,standard,508,body
R-08509,standard,509,body
R-08510,priority,510,body
R-08511,standard,511,body
R-08512,standard,512,body
R-08513,standard,513,body
R-08514,standard,514,body
R-08515,priority,515,body
R-08516,standard,516,body
R-08517,standard,517,body
R-08518,standard,518,body
R-08519,standard,519,body
R-08520,priority,520,body
R-08521,standard,521,body
R-08522,standard,522,body
R-08523,standard,523,body
R-08524,standard,524,body
R-08525,priority,525,body
R-08526,standard,526,body
R-08527,standard,527,body
R-08528,standard,528,body
R-08529,standard,529,body
R-08530,priority,530,body
R-08531,standard,531,body
R-08532,standard,532,body
R-08533,standard,533,body
R-08534,standard,534,body
R-08535,priority,535,body
R-08536,standard,536,body
R-08537,standard,537,body
R-08538,standard,538,body
R-08539,standard,539,body
R-08540,priority,540,body
R-08541,standard,541,body
R-08542,standard,542,body
R-08543,standard,543,body
R-08544,standard,544,body
R-08545,priority,545,body
R-08546,standard,546,body
R-08547,standard,547,body
R-08548,standard,548,body
R-08549,standard,549,body
R-08550,priority,550,body
R-08551,standard,551,body
R-08552,standard,552,body
R-08553,standard,553,body
R-08554,standard,554,body
R-08555,priority,555,body
R-08556,standard,556,body
R-08557,standard,557,body
R-08558,standard,558,body
R-08559,standard,559,body
R-08560,priority,560,body
R-08561,standard,561,body
R-08562,standard,562,body
R-08563,standard,563,body
R-08564,standard,564,body
R-08565,priority,565,body
R-08566,standard,566,body
R-08567,standard,567,body
R-08568,standard,568,body
R-08569,standard,569,body
R-08570,priority,570,body
R-08571,standard,571,body
R-08572,standard,572,body
R-08573,standard,573,body
R-08574,standard,574,body
R-08575,priority,575,body
R-08576,standard,576,body
R-08577,standard,577,body
R-08578,standard,578,body
R-08579,standard,579,body
R-08580,priority,580,body
R-08581,standard,581,body
R-08582,standard,582,body
R-08583,standard,583,body
R-08584,standard,584,body
R-08585,priority,585,body
R-08586,standard,586,body
R-08587,standard,587,body
R-08588,standard,588,body
R-08589,standard,589,body
R-08590,priority,590,body
R-08591,standard,591,body
R-08592,standard,592,body
R-08593,standard,593,body
R-08594,standard,594,body
R-08595,priority,595,body
R-08596,standard,596,body
R-08597,standard,597,body
R-08598,standard,598,body
R-08599,standard,599,body
R-08600,priority,600,body
R-08601,standard,601,body
R-08602,standard,602,body
R-08603,standard,603,body
R-08604,standard,604,body
R-08605,priority,605,body
R-08606,standard,606,body
R-08607,standard,607,body
R-08608,standard,608,body
R-08609,standard,609,body
R-08610,priority,610,body
R-08611,standard,611,body
R-08612,standard,612,body
R-08613,standard,613,body
R-08614,standard,614,body
R-08615,priority,615,body
R-08616,standard,616,body
R-08617,standard,617,body
R-08618,standard,618,body
R-08619,standard,619,body
R-08620,priority,620,body
R-08621,standard,621,body
R-08622,standard,622,body
R-08623,standard,623,body
R-08624,standard,624,body
R-08625,priority,625,body
R-08626,standard,626,body
R-08627,standard,627,body
R-08628,standard,628,body
R-08629,standard,629,body
R-08630,priority,630,body
R-08631,standard,631,body
R-08632,standard,632,body
R-08633,standard,633,body
R-08634,standard,634,body
R-08635,priority,635,body
R-08636,standard,636,body
R-08637,standard,637,body
R-08638,standard,638,body
R-08639,standard,639,body
R-08640,priority,640,body
R-08641,standard,641,body
R-08642,standard,642,body
R-08643,standard,643,body
